key,locale,package,origin_text,text
photo::permission.can_view_photo_set_desc,ru,metafox/photo,,
photo::permission.can_view_photo_set_label,ru,metafox/photo,"Can browse and view media sets?",
photo::phrase.add_album,ru,metafox/photo,"Add Album",
photo::phrase.added_a_few_photos,ru,metafox/photo,"added a few photos",
photo::phrase.added_a_photo,ru,metafox/photo,"added a photo",
photo::phrase.added_total_photo_and_total_video_to_the_album,ru,metafox/photo,"added {total_photo, plural, =0{} =1{# photo} other{# photos }}{total_photo, plural, =0{} other{{total_video, plural, =0{} other{ and }}}}{total_video, plural, =0{} =1{# video} other{# videos}} to the album <a class=""simpleLink"" href=""{album_link}"">{album_name}</a>",
photo::phrase.add_new_album,ru,metafox/photo,"Add New Album",
photo::phrase.add_new_photos,ru,metafox/photo,"Add New Photos",
photo::phrase.add_photos,ru,metafox/photo,"{allowVideo, select, 1 {Add Photos/Videos} other {Add Photos}}",
photo::phrase.add_photos_videos,ru,metafox/photo,"Add Photos/Videos",
photo::phrase.album_description,ru,metafox/photo,"Album Description",
photo::phrase.album_maximum_name_length,ru,metafox/photo,"Maximum Length of Album Name",
photo::phrase.album_maximum_name_length_description,ru,metafox/photo,"Specify the maximum number of characters allowed for an album's name",
photo::phrase.album_minimum_name_length,ru,metafox/photo,"Minimum Length of Album Name",
photo::phrase.album_minimum_name_length_description,ru,metafox/photo,"Specify the minimum number of characters allowed for an album's name",
photo::phrase.album_name,ru,metafox/photo,"Album Name",
photo::phrase.album_privacy,ru,metafox/photo,"Album Privacy",
photo::phrase.album_quota_limit_reached,ru,metafox/photo,"You have reached your limit. You are currently unable to post new photo album.",
photo::phrase.all_albums,ru,metafox/photo,"All Albums",
photo::phrase.allow_photo_category_selection,ru,metafox/photo,"Allow to select Categories?",
photo::phrase.allow_photo_category_selection_description,ru,metafox/photo,"Enable to allow users to select categories directly while uploading photos.",
photo::phrase.allow_uploading_with_video_desc,ru,metafox/photo,"Enable this setting will allow users to be able to browse and upload videos along with photos in feed post.",
photo::phrase.allow_uploading_with_video_label,ru,metafox/photo,"Allow uploading videos along with photos in feed post?",
photo::phrase.all_photos,ru,metafox/photo,"All Photos",
photo::phrase.app_name,ru,metafox/photo,Photo,
photo::phrase.approve,ru,metafox/photo,Approve,
photo::phrase.attachment_are_not_showing,ru,metafox/photo,"Attachments are not showing",
photo::phrase.browse_photos_from_people_you_may_like,ru,metafox/photo,"Browse photos from people you may like.",
photo::phrase.cancel_new_album,ru,metafox/photo,"Cancel New Album",
photo::phrase.cannot_feature_empty_album,ru,metafox/photo,"Cannot feature an empty album.",
photo::phrase.captcha_on_create_photo,ru,metafox/photo,"Enable CAPTCHA challenge when uploading photos",
photo::phrase.category,ru,metafox/photo,Category,
photo::phrase.cover_photos,ru,metafox/photo,":full_name's Cover Photos",
photo::phrase.create_album,ru,metafox/photo,"Create Album",
photo::phrase.created_a_photo_album,ru,metafox/photo,"created a photo album {album_type, plural, =0{<a class=""simpleLink"" href=""{album_link}"">{album_name}</a>} other{} }",
photo::phrase.created_a_photo_album_on_owner,ru,metafox/photo,"{total_item, select,
        0{created the empty album: <a class=""simpleLink"" href=""{album_link}"">{album_name}</a>}
        other{{total_photo, select,
            0{{total_video, select,
                0{created the empty album: <a class=""simpleLink"" href=""{album_link}"">{album_name}</a>}
                1{added a video to the album: <a class=""simpleLink"" href=""{album_link}"">{album_name}</a>}
                other{added {total_video} videos to the album: <a class=""simpleLink"" href=""{album_link}"">{album_name}</a>}
            }}
            1{added a photo {total_video, select,
                0{}
                1{and a video}
                other{and {total_video} videos}} to the album: <a class=""simpleLink"" href=""{album_link}"">{album_name}</a>}
            other{{total_video, select,
                0{added {total_photo} photos to the album: <a class=""simpleLink"" href=""{album_link}"">{album_name}</a>}
                1{added {total_photo} photos and a video to the album: <a class=""simpleLink"" href=""{album_link}"">{album_name}</a>}
                other{added {total_photo} photos and {total_video} videos to the album: <a class=""simpleLink"" href=""{album_link}"">{album_name}</a>}
            }}
        }}
    }{owner_type , select,
        group{ in <a class=""simpleLink"" href=""{owner_link}"">{owner_name}</a>}
        page{ in <a class=""simpleLink"" href=""{owner_link}"">{owner_name}</a>}
        other {}}.",
photo::phrase.create_new_album,ru,metafox/photo,"Create New Album",
photo::phrase.create_new_photo_album,ru,metafox/photo,"Create New Album ",
photo::phrase.delete,ru,metafox/photo,Delete,
photo::phrase.delete_confirm,ru,metafox/photo,"Are you sure you want to permanently delete this photo?",
photo::phrase.delete_confirm_album,ru,metafox/photo,"Are you sure you want to permanently delete this photo album?",
photo::phrase.description_for_privacy_field,ru,metafox/photo,"Control who can see this photo album and any photos associated with it",
photo::phrase.display_cover_photo_within_gallery,ru,metafox/photo,"Display User Cover Photo Within Gallery",
photo::phrase.display_cover_photo_within_gallery_description,ru,metafox/photo,"Disable to not display user cover photos within the photo gallery.",
photo::phrase.display_profile_photo_within_gallery,ru,metafox/photo,"Display User Profile Photo Within Gallery",
photo::phrase.display_profile_photo_within_gallery_description,ru,metafox/photo,"Disable to not display user profile photos within the Photo gallery.",
photo::phrase.display_timeline_photo_within_gallery,ru,metafox/photo,"Display User Timeline Photo Within Gallery",
photo::phrase.display_timeline_photo_within_gallery_description,ru,metafox/photo,"Disable to not display user timeline photos within the photo gallery.",
photo::phrase.done_processing_group_items,ru,metafox/photo,"Processing Group photos is done.",
photo::phrase.download,ru,metafox/photo,Download,
photo::phrase.edit_photo,ru,metafox/photo,"Edit Photo",
photo::phrase.edit_photo_album,ru,metafox/photo,"Edit Photo Album",
photo::phrase.feature,ru,metafox/photo,Feature,
photo::phrase.friend_s_photos,ru,metafox/photo,"Friend's Photos",
photo::phrase.friends_photos,ru,metafox/photo,"Friends' Photos",
photo::phrase.home,ru,metafox/photo,Home,
photo::phrase.label_menu_s,ru,metafox/photo,Photos,
photo::phrase.make_cover_photo,ru,metafox/photo,"Make Cover Photo",
photo::phrase.make_owner_type_name_s_avatar_photo,ru,metafox/photo,"Make :owner_type_name's Profile Photo",
photo::phrase.make_owner_type_name_s_cover_photo,ru,metafox/photo,"Make :owner_type_name's Cover Photo",
photo::phrase.make_profile_picture,ru,metafox/photo,"Make Profile Picture",
photo::phrase.maximum_per_upload_limit_reached,ru,metafox/photo,"You have reached the limit of {limit, plural, =1{# new file} other {# new files}} per upload.",
photo::phrase.media_files,ru,metafox/photo,"Media Files",
photo::phrase.media_item_successfully_uploaded,ru,metafox/photo,"Media item was uploaded successfully.",
photo::phrase.media_label_saved,ru,metafox/photo,Media,
photo::phrase.my_albums,ru,metafox/photo,"My Albums",
photo::phrase.my_pending_photos,ru,metafox/photo,"My Pending Photos",
photo::phrase.my_photos,ru,metafox/photo,"My Photos",
photo::phrase.no_albums_found,ru,metafox/photo,"No albums are found.",
photo::phrase.no_photos_found,ru,metafox/photo,"No photos are found.",
photo::phrase.n_photos_and_m_videos,ru,metafox/photo,"{has_photo, select, 0{{has_video, select, 0{none} other {{total_videos, plural, =1{Video}other{# Videos}}}}} other{{has_video, select, 0{{total_photos, plural, =1{Photo}other{# Photos}}} other {{total_photos, plural, =1{# Photo}other{# Photos}} and {total_videos, plural, =1{# Video}other{# Videos}}}}}}",
photo::phrase.pending_photos,ru,metafox/photo,"Pending Photos",
photo::phrase.permission.photo.approve,ru,metafox/photo,"Can approve photos?",
photo::phrase.permission.photo.create,ru,metafox/photo,"Can create photos?",
photo::phrase.permission.photo.delete,ru,metafox/photo,"Can delete photos?",
photo::phrase.permission.photo.feature,ru,metafox/photo,"Can feature photos?",
photo::phrase.permission.photo.moderate,ru,metafox/photo,"Can moderate photos?",
photo::phrase.permission.photo.sponsor,ru,metafox/photo,"Can sponsor photos?",
photo::phrase.permission.photo.update,ru,metafox/photo,"Can edit photos?",
photo::phrase.permission.photo.view,ru,metafox/photo,"Can browse and view photos?",
photo::phrase.permissions,ru,metafox/photo,Permissions,
photo::phrase.photo,ru,metafox/photo,Photo,
photo::phrase.photo_accept_type_fail,ru,metafox/photo,"Cannot upload this file type.",
photo::phrase.photo_added_successfully,ru,metafox/photo,"Photo was added successfully.",
photo::phrase.photo_album,ru,metafox/photo,"Photo Album",
photo::phrase.photo_album_created_successfully,ru,metafox/photo,"Photo album was created successfully.",
photo::phrase.photo_album_deleted_successfully,ru,metafox/photo,"Photo album was deleted successfully.",
photo::phrase.photo_album_featured_successfully,ru,metafox/photo,"Photo album was featured successfully.",
photo::phrase.photo_album_global_search_label,ru,metafox/photo,"Photo Albums",
photo::phrase.photo_album_label_saved,ru,metafox/photo,"Photo Album",
photo::phrase.photo_albums,ru,metafox/photo,"Photo Albums",
photo::phrase.photo_album_stat_label,ru,metafox/photo,"Photo Albums",
photo::phrase.photo_album_type,ru,metafox/photo,"Photo Album Type",
photo::phrase.photo_album_unfeatured_successfully,ru,metafox/photo,"Photo album was unfeatured successfully.",
photo::phrase.photo_album_updated_successfully,ru,metafox/photo,"Photo album was updated successfully.",
photo::phrase.photo_allow_uploading_video_to_photo_album,ru,metafox/photo,"Allow uploading videos in photo albums?",
photo::phrase.photo_allow_uploading_video_to_photo_album_description,ru,metafox/photo,"Enable this setting will allow users to be able to browse and upload videos along with photos to the album.",
photo::phrase.photo_default_category,ru,metafox/photo,"Photo Default Category",
photo::phrase.photo_default_category_description,ru,metafox/photo,"This setting will control the category which items shall belongs to when no category is assigned to them.",
photo::phrase.photo_deleted_successfully,ru,metafox/photo,"Photo was deleted successfully",
photo::phrase.photo_featured_successfully,ru,metafox/photo,"Photo was featured successfully.",
photo::phrase.photo_global_search_label,ru,metafox/photo,Photos,
photo::phrase.photo_groups,ru,metafox/photo,"Photo Groups",
photo::phrase.photo_group_type,ru,metafox/photo,"Photo Group Type",
photo::phrase.photo_has_been_approved,ru,metafox/photo,"Photo has been approved",
photo::phrase.photo_item_successfully_updated,ru,metafox/photo,"Photo was updated successfully.",
photo::phrase.photo_label_saved,ru,metafox/photo,Photo,
photo::phrase.photo_notification_type,ru,metafox/photo,"Photo Notifications",
photo::phrase.photo_privacy,ru,metafox/photo,"Photo Privacy",
photo::phrase.photo_privacy_description,ru,metafox/photo,"Control who can see these photo(s).",
photo::phrase.photos,ru,metafox/photo,Photos,
photo::phrase.photo_set_label_saved,ru,metafox/photo,Photo,
photo::phrase.photo_stat_label,ru,metafox/photo,Photos,
photo::phrase.photos_uploaded_successfully,ru,metafox/photo,"Photo(s) uploaded successfully.",
photo::phrase.photo_type,ru,metafox/photo,"Photo Type",
photo::phrase.photo_unfeatured_successfully,ru,metafox/photo,"Photo was unfeatured successfully.",
photo::phrase.profile_photo,ru,metafox/photo,":full_name's Profile Pictures",
photo::phrase.quota_album_limit_reach,ru,metafox/photo,"You have reached your limit. You are currently unable to post new photo album.",
photo::phrase.remove_from_saved_list,ru,metafox/photo,"Remove from Saved list",
photo::phrase.report,ru,metafox/photo,Report,
photo::phrase.save,ru,metafox/photo,Save,
photo::phrase.save_item,ru,metafox/photo,"Save item",
photo::phrase.search_albums,ru,metafox/photo,"Search albums",
photo::phrase.search_photos,ru,metafox/photo,"Search Photos",
photo::phrase.search_photos_dot,ru,metafox/photo,"Search photos...",
photo::phrase.set_as_album_cover,ru,metafox/photo,"Set as album cover",
photo::phrase.set_as_group_cover_photo,ru,metafox/photo,"Set as Group's Cover Photo",
photo::phrase.set_as_page_cover_photo,ru,metafox/photo,"Set as Page's Cover Photo",
photo::phrase.settings,ru,metafox/photo,Settings,
photo::phrase.site_setting.allow_photo_category_selection,ru,metafox/photo,"Allow Selection of Categories",
photo::phrase.site_settings,ru,metafox/photo,"Site Settings",
photo::phrase.sponsor_in_feed,ru,metafox/photo,"Sponsor in Feed",
photo::phrase.sponsor_this_item,ru,metafox/photo,"Sponsor this item",
photo::phrase.tag_friends,ru,metafox/photo,"Tag Friends",
photo::phrase.the_photo_has_already_made_as_their_cover_picture,ru,metafox/photo,"{their, select, your {The photo has already made as :their cover picture.} other {The photo has already made as :their's cover picture.}}",
photo::phrase.the_photo_has_already_made_as_their_profile_picture,ru,metafox/photo,"The photo has already made as :their's profile picture.",
photo::phrase.the_photo_has_already_made_as_your_profile_picture,ru,metafox/photo,"The photo has already made as your profile picture.",
photo::phrase.this_photo_is_already_set,ru,metafox/photo,"This photo is already set",
photo::phrase.time_line_photos,ru,metafox/photo,":full_name's Timeline Photos",
photo::phrase.un_feature,ru,metafox/photo,Unfeature,
photo::phrase.unsponsor_in_feed,ru,metafox/photo,"Unsponsor in Feed",
photo::phrase.unsponsor_this_item,ru,metafox/photo,"Unsponsor this item",
photo::phrase.update_photo_album_type,ru,metafox/photo,"Photo Album Update Type",
photo::phrase.upload_album_items_title,ru,metafox/photo,"Add album items",
photo::phrase.upload_multiple_photo_description,ru,metafox/photo,"You can choose {allowVideo, select, 0{photo} other{photo or video}} file(s) to upload. The file size is limited to {allowVideo, select, 0{{maxPhotoSize} for photo file} other {{maxPhotoSize} for photo file and {maxVideoSize} for video file}}. If the upload does not work, please try smaller file. {maxMediaPerUpload, select, 0{} other {Maximum number of files you can upload each time is {maxMediaPerUpload}.}}",
photo::phrase.upload_multiple_photo_placeholder,ru,metafox/photo,"{allowVideo, select, 1 {Drag & drop photos and videos here to upload} other {Drag & drop photos here to upload}}",
photo::phrase.upload_photos,ru,metafox/photo,"Upload Photos",
photo::phrase.user_privacy.who_can_share_albums,ru,metafox/photo,"Who can create albums?",
photo::phrase.user_privacy.who_can_share_a_photo,ru,metafox/photo,"Who can upload photos?",
photo::phrase.user_privacy.who_can_view_browse_photos,ru,metafox/photo,"Who can view/browse photos?",
photo::phrase.user_privacy.who_can_view_photos_on_your_profile_page,ru,metafox/photo,"Who can view photos on your profile page?",
photo::phrase.you_need_to_select_an_album,ru,metafox/photo,"{ allowVideo, select, 1 {You need to select an album in order to add media files} other {You need to select an album in order to add photo files}}.",
photo::seo.group_profile_photo_description,ru,metafox/photo,,
photo::seo.group_profile_photo_heading,ru,metafox/photo,,
photo::seo.group_profile_photo_keywords,ru,metafox/photo,,
photo::seo.group_profile_photo_title,ru,metafox/photo,Photos,
photo::seo.page_profile_photo_description,ru,metafox/photo,,
photo::seo.page_profile_photo_heading,ru,metafox/photo,,
photo::seo.page_profile_photo_keywords,ru,metafox/photo,,
photo::seo.page_profile_photo_title,ru,metafox/photo,Photos,
photo::seo.photo_album,ru,metafox/photo,"Photo Albums",
photo::seo.photo_album_browse_all_description,ru,metafox/photo,,
photo::seo.photo_album_browse_all_heading,ru,metafox/photo,,
photo::seo.photo_album_browse_all_keywords,ru,metafox/photo,,
photo::seo.photo_album_browse_all_title,ru,metafox/photo,"All Albums",
photo::seo.photo_album_browse_my_description,ru,metafox/photo,,
photo::seo.photo_album_browse_my_heading,ru,metafox/photo,,
photo::seo.photo_album_browse_my_keywords,ru,metafox/photo,,
photo::seo.photo_album_browse_my_title,ru,metafox/photo,"My Albums",
photo::seo.photo_album_create_description,ru,metafox/photo,,
photo::seo.photo_album_create_heading,ru,metafox/photo,,
photo::seo.photo_album_create_keywords,ru,metafox/photo,,
photo::seo.photo_album_create_title,ru,metafox/photo,"Create New Album",
photo::seo.photo_album_desription,ru,metafox/photo,,
photo::seo.photo_album_edit_description,ru,metafox/photo,,
photo::seo.photo_album_edit_heading,ru,metafox/photo,,
photo::seo.photo_album_edit_keywords,ru,metafox/photo,,
photo::seo.photo_album_edit_title,ru,metafox/photo,"Edit Photo Album",
photo::seo.photo_album_heading,ru,metafox/photo,,
photo::seo.photo_album_keywords,ru,metafox/photo,,
photo::seo.photo_album_view_detail_description,ru,metafox/photo,,
photo::seo.photo_album_view_detail_heading,ru,metafox/photo,,
photo::seo.photo_album_view_detail_keywords,ru,metafox/photo,,
photo::seo.photo_album_view_detail_title,ru,metafox/photo,"Album {name}",
photo::seo.photo_browse_all_description,ru,metafox/photo,,
photo::seo.photo_browse_all_heading,ru,metafox/photo,,
photo::seo.photo_browse_all_keywords,ru,metafox/photo,,
photo::seo.photo_browse_all_title,ru,metafox/photo,"All Photos",
photo::seo.photo_browse_friend_description,ru,metafox/photo,,
photo::seo.photo_browse_friend_heading,ru,metafox/photo,,
photo::seo.photo_browse_friend_keywords,ru,metafox/photo,,
photo::seo.photo_browse_friend_title,ru,metafox/photo,"Friends' Photos",
photo::seo.photo_browse_my_description,ru,metafox/photo,,
photo::seo.photo_browse_my_heading,ru,metafox/photo,,
photo::seo.photo_browse_my_keywords,ru,metafox/photo,,
photo::seo.photo_browse_my_pending_description,ru,metafox/photo,,
photo::seo.photo_browse_my_pending_heading,ru,metafox/photo,,
photo::seo.photo_browse_my_pending_keywords,ru,metafox/photo,,
photo::seo.photo_browse_my_pending_title,ru,metafox/photo,,
photo::seo.photo_browse_my_title,ru,metafox/photo,"My Photos",
photo::seo.photo_browse_pending_description,ru,metafox/photo,,
photo::seo.photo_browse_pending_heading,ru,metafox/photo,,
photo::seo.photo_browse_pending_keywords,ru,metafox/photo,,
photo::seo.photo_browse_pending_title,ru,metafox/photo,"Pending Photos",
photo::seo.photo_create_description,ru,metafox/photo,,
photo::seo.photo_create_heading,ru,metafox/photo,,
photo::seo.photo_create_keywords,ru,metafox/photo,,
photo::seo.photo_create_title,ru,metafox/photo,"Add New Photos",
photo::seo.photo_edit_description,ru,metafox/photo,,
photo::seo.photo_edit_heading,ru,metafox/photo,,
photo::seo.photo_edit_keywords,ru,metafox/photo,,
photo::seo.photo_edit_title,ru,metafox/photo,"Edit Photo",
photo::seo.photo_landing_description,ru,metafox/photo,,
photo::seo.photo_landing_heading,ru,metafox/photo,,
photo::seo.photo_landing_keywords,ru,metafox/photo,,
photo::seo.photo_landing_title,ru,metafox/photo,Photos,
photo::seo.photo_view_detail_description,ru,metafox/photo,,
photo::seo.photo_view_detail_heading,ru,metafox/photo,,
photo::seo.photo_view_detail_keywords,ru,metafox/photo,,
photo::seo.photo_view_detail_title,ru,metafox/photo,{title},
photo::seo.user_profile_photo_desription,ru,metafox/photo,,
photo::seo.user_profile_photo_heading,ru,metafox/photo,,
photo::seo.user_profile_photo_keywords,ru,metafox/photo,,
photo::seo.user_profile_photo_title,ru,metafox/photo,Photos,
photo::validation.album_items_are_invalid,ru,metafox/photo,"Album items are invalid.",
photo::validation.album_name_is_a_required_field,ru,metafox/photo,"Album name is required.",
photo::validation.album_privacy_is_a_required_field,ru,metafox/photo,"Album privacy is required.",
photo::validation.media_files_are_required,ru,metafox/photo,"Media files are required.",
photo::validation.photo_is_a_required_field,ru,metafox/photo,"Photo is a required field.",
photo::web.add_album,ru,metafox/photo,"Add Album",
photo::web.add_photo_video_create_menu,ru,metafox/photo,"{allowPhoto, select,
        1 {{allowVideo, select,
            1 {Add Photos/Videos}
            other {Add Photos}
        }}
        other {}
    }",
photo::web.album_colon,ru,metafox/photo,Album:,
photo::web.all_photos,ru,metafox/photo,"All Photos",
photo::web.could_not_load_photo,ru,metafox/photo,"Oops, we could not load the selected photo.",
photo::web.crop,ru,metafox/photo,Crop,
photo::web.discard,ru,metafox/photo,Discard,
photo::web.edit_media,ru,metafox/photo,"Edit Media",
photo::web.featured_albums,ru,metafox/photo,"Featured Albums",
photo::web.featured_photos,ru,metafox/photo,"Featured Photos",
photo::web.flip_horizontal,ru,metafox/photo,"Flip Horizontal",
photo::web.flip_vertical,ru,metafox/photo,"Flip Vertical",
photo::web.from_album_name,ru,metafox/photo,"From album <b>{name}</b>",
photo::web.global_search_photo_album_no_result,ru,metafox/photo,"No photo albums are found.",
photo::web.global_search_photo_no_result,ru,metafox/photo,"No photos are found.",
photo::web.maximum_per_upload_limit_reached,ru,metafox/photo,"You have reached the limit of {limit, plural, =1{# new file} other {# new files}} per upload.",
photo::web.media_updated_successfully,ru,metafox/photo,"Media uploaded successfully",
photo::web.media_uploaded_successfully,ru,metafox/photo,"{hasPhoto, select, 0{Video(s)} other{{hasVideo, select, 0{Photo(s)} other{Media}}}} uploaded successfully",
photo::web.my_pending_photos,ru,metafox/photo,"My Pending Photos",
photo::web.my_photos,ru,metafox/photo,"My Photos",
photo::web.name_type_photo,ru,metafox/photo,Photo,
photo::web.name_type_photo_album,ru,metafox/photo,Album,
photo::web.name_type_photo_set,ru,metafox/photo,Photo,
photo::web.no_albums_found,ru,metafox/photo,"No albums are found.",
photo::web.no_all_photo_found,ru,metafox/photo,"No photos are found.",
photo::web.no_friend_photo_found,ru,metafox/photo,"No photos are found.",
photo::web.no_my_pending_photo_found,ru,metafox/photo,"No photos are found.",
photo::web.no_my_photo_found,ru,metafox/photo,"No photos are found.",
photo::web.no_pending_photo_found,ru,metafox/photo,"No pending photos.",
photo::web.no_photos,ru,metafox/photo,"No photos",
photo::web.no_photos_found,ru,metafox/photo,"No photos are found.",
photo::web.please_only_upload_one_file_type,ru,metafox/photo,"Please only upload one file type: an photo or a video.",
photo::web.popular_photos,ru,metafox/photo,"Popular Photos",
photo::web.rotate,ru,metafox/photo,Rotate,
photo::web.search_albums,ru,metafox/photo,"Search albums",
photo::web.search_photos,ru,metafox/photo,"Search photos",
photo::web.select_from_group_photos,ru,metafox/photo,"Select from group photos",
photo::web.select_from_my_photos,ru,metafox/photo,"Select from my photos",
photo::web.tab_photo_albums,ru,metafox/photo,Albums,
photo::web.tab_photo_photos,ru,metafox/photo,Photos,
photo::web.tags,ru,metafox/photo,Tags,
photo::web.this_photo_is_already_set,ru,metafox/photo,"This photo is already set",
photo::web.total_more_categories,ru,metafox/photo,"{total} more categories",
photo::web.update_photo_successfully,ru,metafox/photo,"Updated photo successfully.",
photo::web.uploaded_failed,ru,metafox/photo,"Uploaded failed",
photo::web.user_posted_photo_set,ru,metafox/photo,"{appName, select,
        feed {{
            parentType, select,
                user {posted a post on <profile>profile</profile>'s timeline}
                group {posted a post in <profile>profile</profile>}
                page {posted a post in <profile>profile</profile>}
                other {}
        }}
        user {{
            isCreator, select,
                0 {posted a post on {isAuthUser, select, 1 {your timeline} other {<profile>profile</profile>'s timeline}}}
                other {}
        }}
        group {posted a post}
        page {posted a post}
        other {}
     }",
phrase.all,ru,metafox/core,All,
phrase.all_listings,ru,metafox/core,"All listings",
phrase.friends_listings,ru,metafox/core,"Friends' listings",
phrase.most_discussed,ru,metafox/core,"Most discussed",
phrase.most_liked,ru,metafox/core,"Most liked",
phrase.most_viewed,ru,metafox/core,"Most viewed",
phrase.my_listings,ru,metafox/core,"My listings",
phrase.pending_listings,ru,metafox/core,"Pending listings",
phrase.permission_deny,ru,metafox/core,"Permission deny",
phrase.privacy.custom,ru,metafox/core,Custom,
phrase.privacy.everyone,ru,metafox/core,Everyone,
phrase.privacy.friends,ru,metafox/core,Friends,
phrase.privacy.friends_of_friends,ru,metafox/core,"Friends of Friends",
phrase.privacy.only_me,ru,metafox/core,"Only Me",
phrase.recent,ru,metafox/core,Recent,
phrase.this_month,ru,metafox/core,"This month",
phrase.this_week,ru,metafox/core,"This week",
phrase.today,ru,metafox/core,Today,
phrase.user_privacy.admins_only,ru,metafox/core,"Admins Only",
phrase.user_privacy.anyone,ru,metafox/core,Anyone,
phrase.user_privacy.community,ru,metafox/core,Community,
phrase.user_privacy.friends_of_friends,ru,metafox/core,"Friends of Friends",
phrase.user_privacy.friends_only,ru,metafox/core,"Friends Only",
phrase.user_privacy.members_only,ru,metafox/core,"Members Only",
phrase.user_privacy.no_one,ru,metafox/core,"No One",
poll::mail.user_reacted_to_your_poll_subject,ru,metafox/poll,":user reacted to your poll: :title.",
poll::permission.can_approve_poll_desc,ru,metafox/poll,,
poll::permission.can_approve_poll_label,ru,metafox/poll,"Can approve polls?",
poll::permission.can_auto_approved_poll_desc,ru,metafox/poll,"Should the poll created by users be published right away? If disabled, admin will have to approve each new poll.",
poll::permission.can_auto_approved_poll_label,ru,metafox/poll,"Automatically approve polls of users having this role?",
poll::permission.can_change_own_vote_poll_desc,ru,metafox/poll,"If enabled, users will be able to change their votes.",
poll::permission.can_change_own_vote_poll_label,ru,metafox/poll,"Can change own vote on polls?",
poll::permission.can_comment_poll_desc,ru,metafox/poll,,
poll::permission.can_comment_poll_label,ru,metafox/poll,"Can comment on polls?",
poll::permission.can_create_poll_desc,ru,metafox/poll,,
poll::permission.can_create_poll_label,ru,metafox/poll,"Can create polls?",
poll::permission.can_delete_poll_desc,ru,metafox/poll,,
poll::permission.can_delete_poll_label,ru,metafox/poll,"Can delete their own poll?",
poll::permission.can_feature_poll_desc,ru,metafox/poll,,
poll::permission.can_feature_poll_label,ru,metafox/poll,"Can feature polls?",
poll::permission.can_flood_control_poll_desc,ru,metafox/poll,"Setting it to ""0"" (without quotes) is default and users will not have to wait.",
poll::permission.can_flood_control_poll_label,ru,metafox/poll,"How often can members of this user group post new polls (in minutes).",
poll::permission.can_like_poll_desc,ru,metafox/poll,,
poll::permission.can_like_poll_label,ru,metafox/poll,"Can like polls?",
poll::permission.can_maximum_answers_count_poll_desc,ru,metafox/poll,"A poll must have at least 2 answers. If the value is less then 2, 2 will be applied.",
poll::permission.can_maximum_answers_count_poll_label,ru,metafox/poll,"How many answers can members add to their polls?",
poll::permission.can_moderate_poll_desc,ru,metafox/poll,,
poll::permission.can_moderate_poll_label,ru,metafox/poll,"Can moderate polls?",
poll::permission.can_publish_poll_desc,ru,metafox/poll,,
poll::permission.can_publish_poll_label,ru,metafox/poll,"Can publish polls?",
poll::permission.can_purchase_sponsor_poll_desc,ru,metafox/poll,,
poll::permission.can_purchase_sponsor_poll_label,ru,metafox/poll,"Can sponsor polls?",
poll::permission.can_quota_control_poll_desc,ru,metafox/poll,"Define the total number of polls a user within this user group can create. Notice: Setting this value to 0 will allow them to create an unlimited amount of polls.",
poll::permission.can_quota_control_poll_label,ru,metafox/poll,"Maximum number of polls",
poll::permission.can_report_poll_desc,ru,metafox/poll,,
poll::permission.can_report_poll_label,ru,metafox/poll,"Can report polls?",
poll::permission.can_save_poll_desc,ru,metafox/poll,,
poll::permission.can_save_poll_label,ru,metafox/poll,"Can save polls?",
poll::permission.can_share_poll_desc,ru,metafox/poll,,
poll::permission.can_share_poll_label,ru,metafox/poll,"Can share polls?",
poll::permission.can_sponsor_in_feed_poll_desc,ru,metafox/poll,,
poll::permission.can_sponsor_in_feed_poll_label,ru,metafox/poll,"Can sponsor polls in feed without paying sponsor fee?",
poll::permission.can_sponsor_poll_desc,ru,metafox/poll,,
poll::permission.can_sponsor_poll_label,ru,metafox/poll,"Can sponsor polls without paying sponsor fee?",
poll::permission.can_update_poll_desc,ru,metafox/poll,,
poll::permission.can_update_poll_label,ru,metafox/poll,"Can edit own polls?",
poll::permission.can_upload_image_poll_desc,ru,metafox/poll,,
poll::permission.can_upload_image_poll_label,ru,metafox/poll,"Can upload image?",
poll::permission.can_view_poll_desc,ru,metafox/poll,,
poll::permission.can_view_poll_label,ru,metafox/poll,"Can browse and view polls?",
poll::permission.can_view_result_after_vote_poll_desc,ru,metafox/poll,,
poll::permission.can_view_result_after_vote_poll_label,ru,metafox/poll,"Can view poll results right after voting?",
poll::permission.can_view_result_before_vote_poll_desc,ru,metafox/poll,"Note that this setting may be overridden by the ""Can view users poll results on their own polls?"" and the ""Can view users poll results on all polls?"" settings. It can also be complemented with the setting ""Can view poll results before voting on a poll?""",
poll::permission.can_view_result_before_vote_poll_label,ru,metafox/poll,"Can view poll results before voting on a poll?",
poll::permission.can_vote_own_poll_desc,ru,metafox/poll,,
poll::permission.can_vote_own_poll_label,ru,metafox/poll,"Can vote on their own polls?",
poll::phrase.added_a_poll,ru,metafox/poll,"added a poll",
poll::phrase.added_poll,ru,metafox/poll,"Added poll",
poll::phrase.add_new_poll,ru,metafox/poll,"Add New Poll",
poll::phrase.add_poll_title,ru,metafox/poll,"Add poll",
poll::phrase.allow_multiple_choice,ru,metafox/poll,"Allow multiple choices",
poll::phrase.all_polls,ru,metafox/poll,"All Polls",
