key,locale,package,origin_text,text
photo::phrase.make_owner_type_name_s_avatar_photo,de,metafox/photo,"Make :owner_type_name's Profile Photo",
photo::phrase.make_owner_type_name_s_cover_photo,de,metafox/photo,"Make :owner_type_name's Cover Photo",
photo::phrase.make_profile_picture,de,metafox/photo,"Make Profile Picture",
photo::phrase.maximum_per_upload_limit_reached,de,metafox/photo,"You have reached the limit of {limit, plural, =1{# new file} other {# new files}} per upload.",
photo::phrase.media_files,de,metafox/photo,"Media Files",
photo::phrase.media_item_successfully_uploaded,de,metafox/photo,"Media item was uploaded successfully.",
photo::phrase.media_label_saved,de,metafox/photo,Media,
photo::phrase.my_albums,de,metafox/photo,"My Albums",
photo::phrase.my_pending_photos,de,metafox/photo,"My Pending Photos",
photo::phrase.my_photos,de,metafox/photo,"My Photos",
photo::phrase.no_albums_found,de,metafox/photo,"No albums are found.",
photo::phrase.no_photos_found,de,metafox/photo,"No photos are found.",
photo::phrase.n_photos_and_m_videos,de,metafox/photo,"{has_photo, select, 0{{has_video, select, 0{none} other {{total_videos, plural, =1{Video}other{# Videos}}}}} other{{has_video, select, 0{{total_photos, plural, =1{Photo}other{# Photos}}} other {{total_photos, plural, =1{# Photo}other{# Photos}} and {total_videos, plural, =1{# Video}other{# Videos}}}}}}",
photo::phrase.pending_photos,de,metafox/photo,"Pending Photos",
photo::phrase.permission.photo.approve,de,metafox/photo,"Can approve photos?",
photo::phrase.permission.photo.create,de,metafox/photo,"Can create photos?",
photo::phrase.permission.photo.delete,de,metafox/photo,"Can delete photos?",
photo::phrase.permission.photo.feature,de,metafox/photo,"Can feature photos?",
photo::phrase.permission.photo.moderate,de,metafox/photo,"Can moderate photos?",
photo::phrase.permission.photo.sponsor,de,metafox/photo,"Can sponsor photos?",
photo::phrase.permission.photo.update,de,metafox/photo,"Can edit photos?",
photo::phrase.permission.photo.view,de,metafox/photo,"Can browse and view photos?",
photo::phrase.permissions,de,metafox/photo,Permissions,
photo::phrase.photo,de,metafox/photo,Photo,
photo::phrase.photo_accept_type_fail,de,metafox/photo,"Cannot upload this file type.",
photo::phrase.photo_added_successfully,de,metafox/photo,"Photo was added successfully.",
photo::phrase.photo_album,de,metafox/photo,"Photo Album",
photo::phrase.photo_album_created_successfully,de,metafox/photo,"Photo album was created successfully.",
photo::phrase.photo_album_deleted_successfully,de,metafox/photo,"Photo album was deleted successfully.",
photo::phrase.photo_album_featured_successfully,de,metafox/photo,"Photo album was featured successfully.",
photo::phrase.photo_album_global_search_label,de,metafox/photo,"Photo Albums",
photo::phrase.photo_album_label_saved,de,metafox/photo,"Photo Album",
photo::phrase.photo_albums,de,metafox/photo,"Photo Albums",
photo::phrase.photo_album_stat_label,de,metafox/photo,"Photo Albums",
photo::phrase.photo_album_type,de,metafox/photo,"Photo Album Type",
photo::phrase.photo_album_unfeatured_successfully,de,metafox/photo,"Photo album was unfeatured successfully.",
photo::phrase.photo_album_updated_successfully,de,metafox/photo,"Photo album was updated successfully.",
photo::phrase.photo_allow_uploading_video_to_photo_album,de,metafox/photo,"Allow uploading videos in photo albums?",
photo::phrase.photo_allow_uploading_video_to_photo_album_description,de,metafox/photo,"Enable this setting will allow users to be able to browse and upload videos along with photos to the album.",
photo::phrase.photo_default_category,de,metafox/photo,"Photo Default Category",
photo::phrase.photo_default_category_description,de,metafox/photo,"This setting will control the category which items shall belongs to when no category is assigned to them.",
photo::phrase.photo_deleted_successfully,de,metafox/photo,"Photo was deleted successfully",
photo::phrase.photo_featured_successfully,de,metafox/photo,"Photo was featured successfully.",
photo::phrase.photo_global_search_label,de,metafox/photo,Photos,
photo::phrase.photo_groups,de,metafox/photo,"Photo Groups",
photo::phrase.photo_group_type,de,metafox/photo,"Photo Group Type",
photo::phrase.photo_has_been_approved,de,metafox/photo,"Photo has been approved",
photo::phrase.photo_item_successfully_updated,de,metafox/photo,"Photo was updated successfully.",
photo::phrase.photo_label_saved,de,metafox/photo,Photo,
photo::phrase.photo_notification_type,de,metafox/photo,"Photo Notifications",
photo::phrase.photo_privacy,de,metafox/photo,"Photo Privacy",
photo::phrase.photo_privacy_description,de,metafox/photo,"Control who can see these photo(s).",
photo::phrase.photos,de,metafox/photo,Photos,
photo::phrase.photo_set_label_saved,de,metafox/photo,Photo,
photo::phrase.photo_stat_label,de,metafox/photo,Photos,
photo::phrase.photos_uploaded_successfully,de,metafox/photo,"Photo(s) uploaded successfully.",
photo::phrase.photo_type,de,metafox/photo,"Photo Type",
photo::phrase.photo_unfeatured_successfully,de,metafox/photo,"Photo was unfeatured successfully.",
photo::phrase.profile_photo,de,metafox/photo,":full_name's Profile Pictures",
photo::phrase.quota_album_limit_reach,de,metafox/photo,"You have reached your limit. You are currently unable to post new photo album.",
photo::phrase.remove_from_saved_list,de,metafox/photo,"Remove from Saved list",
photo::phrase.report,de,metafox/photo,Report,
photo::phrase.save,de,metafox/photo,Save,
photo::phrase.save_item,de,metafox/photo,"Save item",
photo::phrase.search_albums,de,metafox/photo,"Search albums",
photo::phrase.search_photos,de,metafox/photo,"Search Photos",
photo::phrase.search_photos_dot,de,metafox/photo,"Search photos...",
photo::phrase.set_as_album_cover,de,metafox/photo,"Set as album cover",
photo::phrase.set_as_group_cover_photo,de,metafox/photo,"Set as Group's Cover Photo",
photo::phrase.set_as_page_cover_photo,de,metafox/photo,"Set as Page's Cover Photo",
photo::phrase.settings,de,metafox/photo,Settings,
photo::phrase.site_setting.allow_photo_category_selection,de,metafox/photo,"Allow Selection of Categories",
photo::phrase.site_settings,de,metafox/photo,"Site Settings",
photo::phrase.sponsor_in_feed,de,metafox/photo,"Sponsor in Feed",
photo::phrase.sponsor_this_item,de,metafox/photo,"Sponsor this item",
photo::phrase.tag_friends,de,metafox/photo,"Tag Friends",
photo::phrase.the_photo_has_already_made_as_their_cover_picture,de,metafox/photo,"{their, select, your {The photo has already made as :their cover picture.} other {The photo has already made as :their's cover picture.}}",
photo::phrase.the_photo_has_already_made_as_their_profile_picture,de,metafox/photo,"The photo has already made as :their's profile picture.",
photo::phrase.the_photo_has_already_made_as_your_profile_picture,de,metafox/photo,"The photo has already made as your profile picture.",
photo::phrase.this_photo_is_already_set,de,metafox/photo,"This photo is already set",
photo::phrase.time_line_photos,de,metafox/photo,":full_name's Timeline Photos",
photo::phrase.un_feature,de,metafox/photo,Unfeature,
photo::phrase.unsponsor_in_feed,de,metafox/photo,"Unsponsor in Feed",
photo::phrase.unsponsor_this_item,de,metafox/photo,"Unsponsor this item",
photo::phrase.update_photo_album_type,de,metafox/photo,"Photo Album Update Type",
photo::phrase.upload_album_items_title,de,metafox/photo,"Add album items",
photo::phrase.upload_multiple_photo_description,de,metafox/photo,"You can choose {allowVideo, select, 0{photo} other{photo or video}} file(s) to upload. The file size is limited to {allowVideo, select, 0{{maxPhotoSize} for photo file} other {{maxPhotoSize} for photo file and {maxVideoSize} for video file}}. If the upload does not work, please try smaller file. {maxMediaPerUpload, select, 0{} other {Maximum number of files you can upload each time is {maxMediaPerUpload}.}}",
photo::phrase.upload_multiple_photo_placeholder,de,metafox/photo,"{allowVideo, select, 1 {Drag & drop photos and videos here to upload} other {Drag & drop photos here to upload}}",
photo::phrase.upload_photos,de,metafox/photo,"Upload Photos",
photo::phrase.user_privacy.who_can_share_albums,de,metafox/photo,"Who can create albums?",
photo::phrase.user_privacy.who_can_share_a_photo,de,metafox/photo,"Who can upload photos?",
photo::phrase.user_privacy.who_can_view_browse_photos,de,metafox/photo,"Who can view/browse photos?",
photo::phrase.user_privacy.who_can_view_photos_on_your_profile_page,de,metafox/photo,"Who can view photos on your profile page?",
photo::phrase.you_need_to_select_an_album,de,metafox/photo,"{ allowVideo, select, 1 {You need to select an album in order to add media files} other {You need to select an album in order to add photo files}}.",
photo::seo.group_profile_photo_description,de,metafox/photo,,
photo::seo.group_profile_photo_heading,de,metafox/photo,,
photo::seo.group_profile_photo_keywords,de,metafox/photo,,
photo::seo.group_profile_photo_title,de,metafox/photo,Photos,
photo::seo.page_profile_photo_description,de,metafox/photo,,
photo::seo.page_profile_photo_heading,de,metafox/photo,,
photo::seo.page_profile_photo_keywords,de,metafox/photo,,
photo::seo.page_profile_photo_title,de,metafox/photo,Photos,
photo::seo.photo_album,de,metafox/photo,"Photo Albums",
photo::seo.photo_album_browse_all_description,de,metafox/photo,,
photo::seo.photo_album_browse_all_heading,de,metafox/photo,,
photo::seo.photo_album_browse_all_keywords,de,metafox/photo,,
photo::seo.photo_album_browse_all_title,de,metafox/photo,"All Albums",
photo::seo.photo_album_browse_my_description,de,metafox/photo,,
photo::seo.photo_album_browse_my_heading,de,metafox/photo,,
photo::seo.photo_album_browse_my_keywords,de,metafox/photo,,
photo::seo.photo_album_browse_my_title,de,metafox/photo,"My Albums",
photo::seo.photo_album_create_description,de,metafox/photo,,
photo::seo.photo_album_create_heading,de,metafox/photo,,
photo::seo.photo_album_create_keywords,de,metafox/photo,,
photo::seo.photo_album_create_title,de,metafox/photo,"Create New Album",
photo::seo.photo_album_desription,de,metafox/photo,,
photo::seo.photo_album_edit_description,de,metafox/photo,,
photo::seo.photo_album_edit_heading,de,metafox/photo,,
photo::seo.photo_album_edit_keywords,de,metafox/photo,,
photo::seo.photo_album_edit_title,de,metafox/photo,"Edit Photo Album",
photo::seo.photo_album_heading,de,metafox/photo,,
photo::seo.photo_album_keywords,de,metafox/photo,,
photo::seo.photo_album_view_detail_description,de,metafox/photo,,
photo::seo.photo_album_view_detail_heading,de,metafox/photo,,
photo::seo.photo_album_view_detail_keywords,de,metafox/photo,,
photo::seo.photo_album_view_detail_title,de,metafox/photo,"Album {name}",
photo::seo.photo_browse_all_description,de,metafox/photo,,
photo::seo.photo_browse_all_heading,de,metafox/photo,,
photo::seo.photo_browse_all_keywords,de,metafox/photo,,
photo::seo.photo_browse_all_title,de,metafox/photo,"All Photos",
photo::seo.photo_browse_friend_description,de,metafox/photo,,
photo::seo.photo_browse_friend_heading,de,metafox/photo,,
photo::seo.photo_browse_friend_keywords,de,metafox/photo,,
photo::seo.photo_browse_friend_title,de,metafox/photo,"Friends' Photos",
photo::seo.photo_browse_my_description,de,metafox/photo,,
photo::seo.photo_browse_my_heading,de,metafox/photo,,
photo::seo.photo_browse_my_keywords,de,metafox/photo,,
photo::seo.photo_browse_my_pending_description,de,metafox/photo,,
photo::seo.photo_browse_my_pending_heading,de,metafox/photo,,
photo::seo.photo_browse_my_pending_keywords,de,metafox/photo,,
photo::seo.photo_browse_my_pending_title,de,metafox/photo,,
photo::seo.photo_browse_my_title,de,metafox/photo,"My Photos",
photo::seo.photo_browse_pending_description,de,metafox/photo,,
photo::seo.photo_browse_pending_heading,de,metafox/photo,,
photo::seo.photo_browse_pending_keywords,de,metafox/photo,,
photo::seo.photo_browse_pending_title,de,metafox/photo,"Pending Photos",
photo::seo.photo_create_description,de,metafox/photo,,
photo::seo.photo_create_heading,de,metafox/photo,,
photo::seo.photo_create_keywords,de,metafox/photo,,
photo::seo.photo_create_title,de,metafox/photo,"Add New Photos",
photo::seo.photo_edit_description,de,metafox/photo,,
photo::seo.photo_edit_heading,de,metafox/photo,,
photo::seo.photo_edit_keywords,de,metafox/photo,,
photo::seo.photo_edit_title,de,metafox/photo,"Edit Photo",
photo::seo.photo_landing_description,de,metafox/photo,,
photo::seo.photo_landing_heading,de,metafox/photo,,
photo::seo.photo_landing_keywords,de,metafox/photo,,
photo::seo.photo_landing_title,de,metafox/photo,Photos,
photo::seo.photo_view_detail_description,de,metafox/photo,,
photo::seo.photo_view_detail_heading,de,metafox/photo,,
photo::seo.photo_view_detail_keywords,de,metafox/photo,,
photo::seo.photo_view_detail_title,de,metafox/photo,{title},
photo::seo.user_profile_photo_desription,de,metafox/photo,,
photo::seo.user_profile_photo_heading,de,metafox/photo,,
photo::seo.user_profile_photo_keywords,de,metafox/photo,,
photo::seo.user_profile_photo_title,de,metafox/photo,Photos,
photo::validation.album_items_are_invalid,de,metafox/photo,"Album items are invalid.",
photo::validation.album_name_is_a_required_field,de,metafox/photo,"Album name is required.",
photo::validation.album_privacy_is_a_required_field,de,metafox/photo,"Album privacy is required.",
photo::validation.media_files_are_required,de,metafox/photo,"Media files are required.",
photo::validation.photo_is_a_required_field,de,metafox/photo,"Photo is a required field.",
photo::web.add_album,de,metafox/photo,"Add Album",
photo::web.add_photo_video_create_menu,de,metafox/photo,"{allowPhoto, select,
        1 {{allowVideo, select,
            1 {Add Photos/Videos}
            other {Add Photos}
        }}
        other {}
    }",
photo::web.album_colon,de,metafox/photo,Album:,
photo::web.all_photos,de,metafox/photo,"All Photos",
photo::web.could_not_load_photo,de,metafox/photo,"Oops, we could not load the selected photo.",
photo::web.crop,de,metafox/photo,Crop,
photo::web.discard,de,metafox/photo,Discard,
photo::web.edit_media,de,metafox/photo,"Edit Media",
photo::web.featured_albums,de,metafox/photo,"Featured Albums",
photo::web.featured_photos,de,metafox/photo,"Featured Photos",
photo::web.flip_horizontal,de,metafox/photo,"Flip Horizontal",
photo::web.flip_vertical,de,metafox/photo,"Flip Vertical",
photo::web.from_album_name,de,metafox/photo,"From album <b>{name}</b>",
photo::web.global_search_photo_album_no_result,de,metafox/photo,"No photo albums are found.",
photo::web.global_search_photo_no_result,de,metafox/photo,"No photos are found.",
photo::web.maximum_per_upload_limit_reached,de,metafox/photo,"You have reached the limit of {limit, plural, =1{# new file} other {# new files}} per upload.",
photo::web.media_updated_successfully,de,metafox/photo,"Media uploaded successfully",
photo::web.media_uploaded_successfully,de,metafox/photo,"{hasPhoto, select, 0{Video(s)} other{{hasVideo, select, 0{Photo(s)} other{Media}}}} uploaded successfully",
photo::web.my_pending_photos,de,metafox/photo,"My Pending Photos",
photo::web.my_photos,de,metafox/photo,"My Photos",
photo::web.name_type_photo,de,metafox/photo,Photo,
photo::web.name_type_photo_album,de,metafox/photo,Album,
photo::web.name_type_photo_set,de,metafox/photo,Photo,
photo::web.no_albums_found,de,metafox/photo,"No albums are found.",
photo::web.no_all_photo_found,de,metafox/photo,"No photos are found.",
photo::web.no_friend_photo_found,de,metafox/photo,"No photos are found.",
photo::web.no_my_pending_photo_found,de,metafox/photo,"No photos are found.",
photo::web.no_my_photo_found,de,metafox/photo,"No photos are found.",
photo::web.no_pending_photo_found,de,metafox/photo,"No pending photos.",
photo::web.no_photos,de,metafox/photo,"No photos",
photo::web.no_photos_found,de,metafox/photo,"No photos are found.",
photo::web.please_only_upload_one_file_type,de,metafox/photo,"Please only upload one file type: an photo or a video.",
photo::web.popular_photos,de,metafox/photo,"Popular Photos",
photo::web.rotate,de,metafox/photo,Rotate,
photo::web.search_albums,de,metafox/photo,"Search albums",
photo::web.search_photos,de,metafox/photo,"Search photos",
photo::web.select_from_group_photos,de,metafox/photo,"Select from group photos",
photo::web.select_from_my_photos,de,metafox/photo,"Select from my photos",
photo::web.tab_photo_albums,de,metafox/photo,Albums,
photo::web.tab_photo_photos,de,metafox/photo,Photos,
photo::web.tags,de,metafox/photo,Tags,
photo::web.this_photo_is_already_set,de,metafox/photo,"This photo is already set",
photo::web.total_more_categories,de,metafox/photo,"{total} more categories",
photo::web.update_photo_successfully,de,metafox/photo,"Updated photo successfully.",
photo::web.uploaded_failed,de,metafox/photo,"Uploaded failed",
photo::web.user_posted_photo_set,de,metafox/photo,"{appName, select,
        feed {{
            parentType, select,
                user {posted a post on <profile>profile</profile>'s timeline}
                group {posted a post in <profile>profile</profile>}
                page {posted a post in <profile>profile</profile>}
                other {}
        }}
        user {{
            isCreator, select,
                0 {posted a post on {isAuthUser, select, 1 {your timeline} other {<profile>profile</profile>'s timeline}}}
                other {}
        }}
        group {posted a post}
        page {posted a post}
        other {}
     }",
phrase.all,de,metafox/core,All,
phrase.all_listings,de,metafox/core,"All listings",
phrase.friends_listings,de,metafox/core,"Friends' listings",
phrase.most_discussed,de,metafox/core,"Most discussed",
phrase.most_liked,de,metafox/core,"Most liked",
phrase.most_viewed,de,metafox/core,"Most viewed",
phrase.my_listings,de,metafox/core,"My listings",
phrase.pending_listings,de,metafox/core,"Pending listings",
phrase.permission_deny,de,metafox/core,"Permission deny",
phrase.privacy.custom,de,metafox/core,Custom,
phrase.privacy.everyone,de,metafox/core,Everyone,
phrase.privacy.friends,de,metafox/core,Friends,
phrase.privacy.friends_of_friends,de,metafox/core,"Friends of Friends",
phrase.privacy.only_me,de,metafox/core,"Only Me",
phrase.recent,de,metafox/core,Recent,
phrase.this_month,de,metafox/core,"This month",
phrase.this_week,de,metafox/core,"This week",
phrase.today,de,metafox/core,Today,
phrase.user_privacy.admins_only,de,metafox/core,"Admins Only",
phrase.user_privacy.anyone,de,metafox/core,Anyone,
phrase.user_privacy.community,de,metafox/core,Community,
phrase.user_privacy.friends_of_friends,de,metafox/core,"Friends of Friends",
phrase.user_privacy.friends_only,de,metafox/core,"Friends Only",
phrase.user_privacy.members_only,de,metafox/core,"Members Only",
phrase.user_privacy.no_one,de,metafox/core,"No One",
poll::mail.user_reacted_to_your_poll_subject,de,metafox/poll,":user reacted to your poll: :title.",
poll::permission.can_approve_poll_desc,de,metafox/poll,,
poll::permission.can_approve_poll_label,de,metafox/poll,"Can approve polls?",
poll::permission.can_auto_approved_poll_desc,de,metafox/poll,"Should the poll created by users be published right away? If disabled, admin will have to approve each new poll.",
poll::permission.can_auto_approved_poll_label,de,metafox/poll,"Automatically approve polls of users having this role?",
poll::permission.can_change_own_vote_poll_desc,de,metafox/poll,"If enabled, users will be able to change their votes.",
poll::permission.can_change_own_vote_poll_label,de,metafox/poll,"Can change own vote on polls?",
poll::permission.can_comment_poll_desc,de,metafox/poll,,
poll::permission.can_comment_poll_label,de,metafox/poll,"Can comment on polls?",
poll::permission.can_create_poll_desc,de,metafox/poll,,
poll::permission.can_create_poll_label,de,metafox/poll,"Can create polls?",
poll::permission.can_delete_poll_desc,de,metafox/poll,,
poll::permission.can_delete_poll_label,de,metafox/poll,"Can delete their own poll?",
poll::permission.can_feature_poll_desc,de,metafox/poll,,
poll::permission.can_feature_poll_label,de,metafox/poll,"Can feature polls?",
poll::permission.can_flood_control_poll_desc,de,metafox/poll,"Setting it to ""0"" (without quotes) is default and users will not have to wait.",
poll::permission.can_flood_control_poll_label,de,metafox/poll,"How often can members of this user group post new polls (in minutes).",
poll::permission.can_like_poll_desc,de,metafox/poll,,
poll::permission.can_like_poll_label,de,metafox/poll,"Can like polls?",
poll::permission.can_maximum_answers_count_poll_desc,de,metafox/poll,"A poll must have at least 2 answers. If the value is less then 2, 2 will be applied.",
poll::permission.can_maximum_answers_count_poll_label,de,metafox/poll,"How many answers can members add to their polls?",
poll::permission.can_moderate_poll_desc,de,metafox/poll,,
poll::permission.can_moderate_poll_label,de,metafox/poll,"Can moderate polls?",
poll::permission.can_publish_poll_desc,de,metafox/poll,,
poll::permission.can_publish_poll_label,de,metafox/poll,"Can publish polls?",
poll::permission.can_purchase_sponsor_poll_desc,de,metafox/poll,,
poll::permission.can_purchase_sponsor_poll_label,de,metafox/poll,"Can sponsor polls?",
poll::permission.can_quota_control_poll_desc,de,metafox/poll,"Define the total number of polls a user within this user group can create. Notice: Setting this value to 0 will allow them to create an unlimited amount of polls.",
poll::permission.can_quota_control_poll_label,de,metafox/poll,"Maximum number of polls",
poll::permission.can_report_poll_desc,de,metafox/poll,,
poll::permission.can_report_poll_label,de,metafox/poll,"Can report polls?",
poll::permission.can_save_poll_desc,de,metafox/poll,,
poll::permission.can_save_poll_label,de,metafox/poll,"Can save polls?",
poll::permission.can_share_poll_desc,de,metafox/poll,,
poll::permission.can_share_poll_label,de,metafox/poll,"Can share polls?",
poll::permission.can_sponsor_in_feed_poll_desc,de,metafox/poll,,
poll::permission.can_sponsor_in_feed_poll_label,de,metafox/poll,"Can sponsor polls in feed without paying sponsor fee?",
poll::permission.can_sponsor_poll_desc,de,metafox/poll,,
poll::permission.can_sponsor_poll_label,de,metafox/poll,"Can sponsor polls without paying sponsor fee?",
poll::permission.can_update_poll_desc,de,metafox/poll,,
poll::permission.can_update_poll_label,de,metafox/poll,"Can edit own polls?",
poll::permission.can_upload_image_poll_desc,de,metafox/poll,,
poll::permission.can_upload_image_poll_label,de,metafox/poll,"Can upload image?",
poll::permission.can_view_poll_desc,de,metafox/poll,,
poll::permission.can_view_poll_label,de,metafox/poll,"Can browse and view polls?",
poll::permission.can_view_result_after_vote_poll_desc,de,metafox/poll,,
poll::permission.can_view_result_after_vote_poll_label,de,metafox/poll,"Can view poll results right after voting?",
poll::permission.can_view_result_before_vote_poll_desc,de,metafox/poll,"Note that this setting may be overridden by the ""Can view users poll results on their own polls?"" and the ""Can view users poll results on all polls?"" settings. It can also be complemented with the setting ""Can view poll results before voting on a poll?""",
poll::permission.can_view_result_before_vote_poll_label,de,metafox/poll,"Can view poll results before voting on a poll?",
poll::permission.can_vote_own_poll_desc,de,metafox/poll,,
poll::permission.can_vote_own_poll_label,de,metafox/poll,"Can vote on their own polls?",
poll::phrase.added_a_poll,de,metafox/poll,"added a poll",
poll::phrase.added_poll,de,metafox/poll,"Added poll",
poll::phrase.add_new_poll,de,metafox/poll,"Add New Poll",
poll::phrase.add_poll_title,de,metafox/poll,"Add poll",
poll::phrase.allow_multiple_choice,de,metafox/poll,"Allow multiple choices",
poll::phrase.all_polls,de,metafox/poll,"All Polls",
poll::phrase.answer_is_required,de,metafox/poll,"Answer is required",
poll::phrase.app_name,de,metafox/poll,Poll,
poll::phrase.approve,de,metafox/poll,Approve,
poll::phrase.attach_poll,de,metafox/poll,"Attach Poll",
poll::phrase.browse_polls_you_like_to_vote,de,metafox/poll,"Browse polls you like to vote.",
poll::phrase.captcha_on_create_poll,de,metafox/poll,"Enable CAPTCHA challenge when adding a new poll",
poll::phrase.close_time_is_required,de,metafox/poll,"Close time is required",
poll::phrase.control_who_can_see_this_poll,de,metafox/poll,"Control who can see this poll.",
poll::phrase.delete,de,metafox/poll,Delete,
poll::phrase.delete_confirm,de,metafox/poll,"Are you sure you want to permanently delete this poll?",
poll::phrase.edit_poll_title,de,metafox/poll,"Edit poll",
poll::phrase.feature,de,metafox/poll,Feature,
poll::phrase.field_must_be_at_most_max_characters,de,metafox/poll,"The :field must be at most :max characters.",
poll::phrase.fill_in_a_question,de,metafox/poll,"Fill in a question for your poll",
poll::phrase.friends_polls,de,metafox/poll,"Friends' Polls",
poll::phrase.home,de,metafox/poll,Home,
poll::phrase.how_many_answers_can_members_add_to_their_polls,de,metafox/poll,"How many answers can members add to their polls?",
poll::phrase.is_image_required,de,metafox/poll,"Is poll image required?",
poll::phrase.is_image_required_description,de,metafox/poll,"If enabled, users will have to upload an image for every poll they post.
Otherwise, they don't need to upload any images with their polls.",
poll::phrase.label_menu_s,de,metafox/poll,Polls,
poll::phrase.maximum_answers_count_error,de,metafox/poll,"A poll must have at least 2 answers and must be an integer. If the value is less than 2 then 2 will not be applied.",
poll::phrase.maximum_name_length,de,metafox/poll,"Maximum Length for Poll Question",
poll::phrase.maximum_name_length_description,de,metafox/poll,"Should be greater than ""Minimum Length for Poll Question""",
poll::phrase.minimum_name_length,de,metafox/poll,"Minimum Length for Poll Question",
poll::phrase.minimum_name_length_description,de,metafox/poll,"Should be greater than or equal to 1",
poll::phrase.my_pending_polls,de,metafox/poll,"My Pending Polls",
poll::phrase.my_polls,de,metafox/poll,"My Polls",
poll::phrase.new_poll_title,de,metafox/poll,"New poll",
poll::phrase.pending_polls,de,metafox/poll,"Pending Polls",
poll::phrase.permissions,de,metafox/poll,Permissions,
poll::phrase.poll,de,metafox/poll,Poll,
poll::phrase.poll_answer,de,metafox/poll,Answer,
poll::phrase.poll_approved_successfully_notification,de,metafox/poll,"An admin approved your Poll.",
poll::phrase.poll_approve_notification_type,de,metafox/poll,"Poll Approved Notifications",
poll::phrase.poll_banner,de,metafox/poll,Banner,
poll::phrase.poll_created_successfully,de,metafox/poll,"Poll was created successfully.",
poll::phrase.poll_deleted_successfully,de,metafox/poll,"Poll was deleted successfully",
poll::phrase.poll_description_allow_multiple_choice,de,metafox/poll,"Allow people to choose multiple answers at the same time.",
poll::phrase.poll_description_closed_times,de,metafox/poll,"Poll will be closed after this time and nobody can vote on it.",
poll::phrase.poll_description_public_votes,de,metafox/poll,"Displays all users who voted, and which choices they voted for.",
poll::phrase.poll_featured_succesfully,de,metafox/poll,"Poll was featured successfully.",
poll::phrase.poll_global_search_label,de,metafox/poll,Polls,
poll::phrase.poll_has_been_approved,de,metafox/poll,"Poll has been approved.",
poll::phrase.poll_label_saved,de,metafox/poll,Poll,
poll::phrase.poll_message_notification,de,metafox/poll,"<b>:user</b> voted on your Poll <b>:title</b>",
poll::phrase.poll_notification_type,de,metafox/poll,"Poll Notifications",
poll::phrase.poll_pending_successfully,de,metafox/poll,"Your items have been submitted to admins for approval.",
poll::phrase.poll_question,de,metafox/poll,Question,
poll::phrase.poll_result_notification_type,de,metafox/poll,"Poll Result Notifications",
poll::phrase.polls,de,metafox/poll,Polls,
poll::phrase.poll_stat_label,de,metafox/poll,Polls,
poll::phrase.poll_type,de,metafox/poll,"Poll Type",
poll::phrase.poll_unfeatured_succesfully,de,metafox/poll,"Poll was unfeatured successfully.",
poll::phrase.poll_updated_successfully,de,metafox/poll,"Poll was updated successfully",
poll::phrase.public_votes,de,metafox/poll,"Public votes",
poll::phrase.remove_from_saved_list,de,metafox/poll,"Remove from Saved list",
poll::phrase.report,de,metafox/poll,Report,
poll::phrase.save,de,metafox/poll,Save,
poll::phrase.save_to_collection,de,metafox/poll,"Save to collection",
poll::phrase.search_polls,de,metafox/poll,"Search polls",
poll::phrase.set_close_time,de,metafox/poll,"Set Close Time",
poll::phrase.settings,de,metafox/poll,Settings,
poll::phrase.specify_how_many_minutes_should_a_user_wait_before_they_can_submit_another_poll,de,metafox/poll,"How oftens is this role allowed to post new polls (in minutes)? Set 0 if there are no restrictions.",
poll::phrase.sponsor_in_feed,de,metafox/poll,"Sponsor in Feed",
poll::phrase.sponsor_this_item,de,metafox/poll,"Sponsor this item",
poll::phrase.the_close_time_should_be_greater_than_the_current_time,de,metafox/poll,"The close time should be greater than the current time.",
poll::phrase.the_maximum_number_of_characters_description,de,metafox/poll,"The maximum number of characters is :number.",
poll::phrase.un_feature,de,metafox/poll,Unfeature,
poll::phrase.unsponsor_in_feed,de,metafox/poll,"Unsponsor in Feed",
poll::phrase.unsponsor_this_item,de,metafox/poll,"Unsponsor this item",
poll::phrase.user_privacy.who_can_share_polls,de,metafox/poll,"Who can create polls?",
poll::phrase.user_privacy.who_can_view_browse_polls,de,metafox/poll,"Who can view/browse polls?",
poll::phrase.you_can_only_post_polls_every_time_minutes,de,metafox/poll,"You can only post polls every :time minutes",
poll::phrase.your_vote_has_been_cast_successfully,de,metafox/poll,"Your vote has been cast successfully.",
poll::seo.group_profile_poll_description,de,metafox/poll,,
poll::seo.group_profile_poll_heading,de,metafox/poll,,
poll::seo.group_profile_poll_keywords,de,metafox/poll,,
poll::seo.group_profile_poll_title,de,metafox/poll,Polls,
poll::seo.page_profile_poll_description,de,metafox/poll,,
poll::seo.page_profile_poll_heading,de,metafox/poll,,
poll::seo.page_profile_poll_keywords,de,metafox/poll,,
poll::seo.page_profile_poll_title,de,metafox/poll,Polls,
poll::seo.poll_browse_all_description,de,metafox/poll,,
poll::seo.poll_browse_all_heading,de,metafox/poll,,
poll::seo.poll_browse_all_keywords,de,metafox/poll,,
poll::seo.poll_browse_all_title,de,metafox/poll,"All Polls",
poll::seo.poll_browse_friend_description,de,metafox/poll,,
poll::seo.poll_browse_friend_heading,de,metafox/poll,,
poll::seo.poll_browse_friend_keywords,de,metafox/poll,,
poll::seo.poll_browse_friend_title,de,metafox/poll,"Friends' Polls",
poll::seo.poll_browse_my_description,de,metafox/poll,,
